Tipo de cambio - TC Sistema bancario SBS (S/ por US$) - Venta,dia,mes,año,fecha,dia de semana,Inflación PERU,Precio Cobre,Precio Oro,Precio Zinc,PIB,Reservas internacionales,Intervenciones del BCRP,Inflación EEUU,Eventos políticos,Tasa Referencial EEUU,Expectativas del mercado,Volatilidad global
3.628,4,1,2021,04/01/2021,1,1,0,1,0,0,0,1,0,0,0,1,0
3.631,5,1,2021,05/01/2021,2,0,0,0,1,0,1,1,1,0,1,0,1
3.63,6,1,2021,06/01/2021,3,0,1,0,0,0,0,0,1,1,1,0,0
3.623,7,1,2021,07/01/2021,4,0,0,0,0,0,0,0,1,0,0,1,0
3.615,8,1,2021,08/01/2021,5,1,0,0,1,0,1,1,0,1,1,1,0
3.618,11,1,2021,11/01/2021,1,0,0,1,1,1,0,0,0,0,1,1,1
3.608,12,1,2021,12/01/2021,2,1,0,1,0,1,1,1,1,0,0,0,0
3.615,13,1,2021,13/01/2021,3,0,1,0,0,1,1,0,0,0,0,0,1
3.613,14,1,2021,14/01/2021,4,1,0,1,1,1,0,1,0,1,0,0,0
3.614,15,1,2021,15/01/2021,5,0,1,1,0,1,0,1,0,1,1,1,1
3.617,18,1,2021,18/01/2021,1,1,0,0,1,0,1,0,1,1,1,0,0
3.615,19,1,2021,19/01/2021,2,0,0,1,0,0,0,1,1,1,1,0,1
3.615,20,1,2021,20/01/2021,3,0,1,0,1,0,1,1,1,1,1,0,0
3.622,21,1,2021,21/01/2021,4,0,1,1,0,1,0,1,1,1,1,1,0
3.634,22,1,2021,22/01/2021,5,1,0,0,0,1,0,1,0,0,0,0,1
3.645,25,1,2021,25/01/2021,1,0,0,1,0,0,0,1,1,1,0,0,0
3.647,26,1,2021,26/01/2021,2,1,1,1,1,1,0,0,0,1,0,1,0
3.653,27,1,2021,27/01/2021,3,0,1,0,0,1,1,1,1,0,0,1,1
3.647,28,1,2021,28/01/2021,4,0,1,1,1,0,1,1,0,0,0,0,1
3.642,29,1,2021,29/01/2021,5,1,0,1,1,1,0,0,1,0,1,1,1
3.641,1,2,2021,01/02/2021,1,1,1,0,0,1,0,0,0,0,0,0,0
3.641,2,2,2021,02/02/2021,2,1,1,1,1,1,1,1,1,1,0,0,0
3.64,3,2,2021,03/02/2021,3,0,1,0,0,0,1,0,1,1,1,1,0
3.647,4,2,2021,04/02/2021,4,1,1,0,0,0,0,1,1,1,1,0,1
3.64,5,2,2021,05/02/2021,5,1,0,1,0,0,0,1,1,1,1,0,1
3.644,8,2,2021,08/02/2021,1,1,1,1,1,1,0,1,0,1,1,1,0
3.645,9,2,2021,09/02/2021,2,1,1,1,0,1,0,1,1,1,1,0,0
3.64,10,2,2021,10/02/2021,3,1,1,0,0,0,1,0,1,0,1,1,0
3.64,11,2,2021,11/02/2021,4,0,0,0,1,0,1,1,1,1,1,1,0
3.646,12,2,2021,12/02/2021,5,0,0,1,1,1,1,0,0,0,1,0,1
3.647,15,2,2021,15/02/2021,1,0,1,1,0,1,0,0,0,1,1,1,0
3.652,16,2,2021,16/02/2021,2,1,1,0,0,1,1,1,1,0,0,1,1
3.655,17,2,2021,17/02/2021,3,0,1,0,1,1,0,0,0,0,0,0,1
3.652,18,2,2021,18/02/2021,4,0,1,0,1,0,1,0,1,1,1,1,1
3.655,19,2,2021,19/02/2021,5,1,1,1,1,0,1,1,0,1,1,0,0
3.657,22,2,2021,22/02/2021,1,1,0,1,0,1,1,1,1,1,0,1,1
3.656,23,2,2021,23/02/2021,2,0,1,1,0,1,0,0,0,0,1,0,0
3.653,24,2,2021,24/02/2021,3,0,0,1,1,1,0,1,0,0,0,1,0
3.649,25,2,2021,25/02/2021,4,0,1,0,0,0,1,1,0,1,0,1,1
3.651,26,2,2021,26/02/2021,5,1,1,1,1,0,1,1,1,0,0,0,0
3.656,1,3,2021,01/03/2021,1,1,0,1,0,0,1,0,1,0,0,0,0
3.665,2,3,2021,02/03/2021,2,1,1,0,0,1,0,0,0,0,0,1,0
3.675,3,3,2021,03/03/2021,3,1,0,1,0,0,0,0,0,1,1,1,1
3.676,4,3,2021,04/03/2021,4,0,1,1,1,1,0,1,0,0,0,0,0
3.693,5,3,2021,05/03/2021,5,0,1,0,0,1,1,0,1,0,1,0,1
3.704,8,3,2021,08/03/2021,1,0,0,1,1,0,0,0,1,0,0,0,1
3.705,9,3,2021,09/03/2021,2,1,0,0,1,0,1,0,1,1,1,0,0
3.696,10,3,2021,10/03/2021,3,0,1,0,0,1,1,1,1,1,0,0,0
3.695,11,3,2021,11/03/2021,4,1,0,0,1,1,0,0,1,0,0,1,1
3.705,12,3,2021,12/03/2021,5,1,0,0,1,0,0,0,1,0,0,1,0
3.719,15,3,2021,15/03/2021,1,0,0,1,0,0,1,1,1,0,1,0,1
3.708,16,3,2021,16/03/2021,2,1,1,0,1,0,1,1,1,1,0,1,1
3.709,17,3,2021,17/03/2021,3,1,1,0,0,1,1,1,1,1,1,0,0
3.707,18,3,2021,18/03/2021,4,1,0,1,0,1,0,0,1,0,1,0,0
3.715,19,3,2021,19/03/2021,5,1,1,0,1,1,1,1,1,1,1,1,1
3.723,22,3,2021,22/03/2021,1,0,0,0,1,1,1,0,0,1,1,0,1
3.719,23,3,2021,23/03/2021,2,0,0,1,0,0,0,1,1,0,0,0,1
3.724,24,3,2021,24/03/2021,3,0,1,0,0,1,1,1,0,1,1,1,1
3.734,25,3,2021,25/03/2021,4,0,1,0,0,0,0,0,1,1,0,0,1
3.739,26,3,2021,26/03/2021,5,0,0,0,1,0,1,0,0,1,1,1,0
3.75,29,3,2021,29/03/2021,1,0,1,0,0,0,1,0,0,0,0,1,1
3.763,30,3,2021,30/03/2021,2,0,1,1,1,1,0,1,1,1,1,0,0
3.758,31,3,2021,31/03/2021,3,0,0,1,1,1,1,1,0,1,0,0,1
3.758,1,4,2021,01/04/2021,4,1,0,1,1,1,0,1,1,0,0,1,1
3.758,2,4,2021,02/04/2021,5,1,0,0,0,1,0,0,1,1,0,1,1
3.721,5,4,2021,05/04/2021,1,1,1,1,1,0,0,1,1,1,1,0,0
3.661,6,4,2021,06/04/2021,2,1,0,0,0,1,0,0,1,1,0,1,1
3.625,7,4,2021,07/04/2021,3,0,1,0,0,0,1,0,0,0,0,0,1
3.599,8,4,2021,08/04/2021,4,1,1,1,1,1,0,1,0,1,0,0,1
3.624,9,4,2021,09/04/2021,5,0,1,0,0,0,1,0,1,0,1,1,0
3.654,12,4,2021,12/04/2021,1,1,0,0,0,0,0,1,1,0,0,0,0
3.626,13,4,2021,13/04/2021,2,0,1,0,1,1,1,0,1,0,0,0,1
3.631,14,4,2021,14/04/2021,3,0,1,1,0,0,0,1,0,0,1,0,1
3.623,15,4,2021,15/04/2021,4,1,0,0,0,1,1,1,0,0,0,1,0
3.633,16,4,2021,16/04/2021,5,0,1,1,0,1,0,0,0,0,0,0,1
3.677,19,4,2021,19/04/2021,1,1,0,0,1,1,1,1,0,1,0,0,0
3.686,20,4,2021,20/04/2021,2,0,0,1,1,1,0,1,0,1,1,0,0
3.705,21,4,2021,21/04/2021,3,0,0,1,0,0,0,0,0,0,1,1,1
3.763,22,4,2021,22/04/2021,4,1,0,1,1,1,0,1,1,0,1,0,0
3.776,23,4,2021,23/04/2021,5,1,1,1,1,0,0,1,0,1,0,1,0
3.831,26,4,2021,26/04/2021,1,1,0,1,0,1,0,0,0,0,1,1,1
3.841,27,4,2021,27/04/2021,2,1,1,1,1,0,0,0,0,1,1,0,1
3.81,28,4,2021,28/04/2021,3,1,0,0,1,0,1,1,1,1,0,0,0
3.794,29,4,2021,29/04/2021,4,1,0,0,1,0,0,0,1,1,0,1,0
3.792,30,4,2021,30/04/2021,5,0,0,1,0,0,0,1,0,1,0,1,1
3.813,3,5,2021,03/05/2021,1,1,0,1,0,1,1,1,0,0,1,0,0
3.832,4,5,2021,04/05/2021,2,0,0,0,1,0,1,1,1,1,0,1,0
3.829,5,5,2021,05/05/2021,3,1,0,1,1,1,1,0,1,1,1,1,0
3.821,6,5,2021,06/05/2021,4,1,1,1,1,0,1,0,0,0,0,1,0
3.8,7,5,2021,07/05/2021,5,1,1,0,0,0,0,0,0,0,1,1,1
3.776,10,5,2021,10/05/2021,1,0,1,1,1,0,0,0,1,0,1,1,0
3.709,11,5,2021,11/05/2021,2,0,1,1,0,0,1,0,1,0,0,0,1
3.725,12,5,2021,12/05/2021,3,0,1,1,0,1,1,1,0,0,0,0,0
3.686,13,5,2021,13/05/2021,4,1,1,1,1,0,0,0,0,0,1,0,1
3.678,14,5,2021,14/05/2021,5,1,0,1,1,0,1,1,1,0,0,1,0
3.704,17,5,2021,17/05/2021,1,0,1,1,1,1,1,0,1,0,0,0,0
3.728,18,5,2021,18/05/2021,2,1,0,0,1,0,0,1,1,1,0,0,1
3.747,19,5,2021,19/05/2021,3,0,0,0,0,1,1,0,1,0,1,0,1
3.741,20,5,2021,20/05/2021,4,0,0,1,1,0,1,0,0,0,1,0,0
3.745,21,5,2021,21/05/2021,5,0,1,0,0,0,1,0,0,1,0,0,0
3.796,24,5,2021,24/05/2021,1,1,0,0,1,0,0,0,1,1,1,1,0
3.832,25,5,2021,25/05/2021,2,0,0,0,1,1,0,0,1,1,1,1,1
3.842,26,5,2021,26/05/2021,3,1,0,1,1,1,1,1,0,0,1,1,0
3.865,27,5,2021,27/05/2021,4,1,1,0,0,0,0,0,1,1,0,1,0
3.808,28,5,2021,28/05/2021,5,0,0,1,0,1,0,1,0,1,0,1,1
3.827,31,5,2021,31/05/2021,1,0,0,1,0,0,0,1,0,1,0,1,0
3.845,1,6,2021,01/06/2021,2,0,1,0,1,0,0,0,0,1,1,0,1
3.862,2,6,2021,02/06/2021,3,1,1,1,0,0,1,1,1,1,0,0,0
3.855,3,6,2021,03/06/2021,4,1,1,0,0,0,1,1,0,1,1,0,1
3.827,4,6,2021,04/06/2021,5,1,0,0,1,1,1,0,1,0,0,1,1
3.912,7,6,2021,07/06/2021,1,0,1,0,0,0,1,1,0,0,1,1,1
3.954,8,6,2021,08/06/2021,2,0,1,1,0,0,0,0,1,0,0,0,1
3.894,9,6,2021,09/06/2021,3,0,0,1,0,0,1,1,1,0,1,0,1
3.891,10,6,2021,10/06/2021,4,0,0,0,0,0,1,1,0,1,1,0,0
3.904,11,6,2021,11/06/2021,5,1,1,0,1,0,0,0,1,1,0,0,0
3.909,14,6,2021,14/06/2021,1,0,1,0,0,0,0,1,1,1,1,0,1
3.922,15,6,2021,15/06/2021,2,0,1,0,0,0,0,0,0,1,0,1,0
3.907,16,6,2021,16/06/2021,3,0,1,0,1,1,1,1,1,0,1,1,0
3.917,17,6,2021,17/06/2021,4,1,0,0,0,1,0,1,0,1,0,1,1
3.94,18,6,2021,18/06/2021,5,0,0,0,1,0,1,1,0,0,1,0,1
3.965,21,6,2021,21/06/2021,1,0,1,0,0,1,0,1,0,1,0,1,0
3.975,22,6,2021,22/06/2021,2,0,0,1,1,1,1,0,0,1,1,1,0
3.981,23,6,2021,23/06/2021,3,1,1,1,1,0,1,0,1,1,0,0,1
3.988,24,6,2021,24/06/2021,4,1,0,1,0,0,1,0,1,1,0,0,1
3.985,25,6,2021,25/06/2021,5,1,0,1,1,0,0,1,1,1,0,0,0
3.932,28,6,2021,28/06/2021,1,0,0,0,1,0,0,1,1,1,0,0,1
3.932,29,6,2021,29/06/2021,2,1,1,1,1,1,0,0,0,1,0,0,1
3.866,30,6,2021,30/06/2021,3,0,1,1,0,0,1,1,1,1,0,0,1
3.866,1,7,2021,01/07/2021,4,0,0,1,0,0,0,0,0,0,1,0,1
3.887,2,7,2021,02/07/2021,5,1,0,0,0,0,1,1,0,0,0,1,0
3.919,5,7,2021,05/07/2021,1,1,0,0,1,1,1,1,0,1,0,1,0
3.951,6,7,2021,06/07/2021,2,1,1,0,0,1,1,0,0,0,1,1,0
3.959,7,7,2021,07/07/2021,3,0,1,0,0,1,1,0,1,1,1,0,0
3.971,8,7,2021,08/07/2021,4,1,1,1,1,1,0,1,1,0,0,0,0
3.966,9,7,2021,09/07/2021,5,1,0,1,0,1,0,1,0,0,0,1,0
3.96,12,7,2021,12/07/2021,1,0,1,1,0,0,1,0,0,1,1,0,1
3.973,13,7,2021,13/07/2021,2,1,1,1,1,1,1,0,1,0,0,1,1
3.967,14,7,2021,14/07/2021,3,0,1,0,1,0,1,1,1,1,0,1,0
3.961,15,7,2021,15/07/2021,4,1,1,0,0,1,0,1,1,1,0,1,0
3.913,16,7,2021,16/07/2021,5,0,0,0,0,0,1,1,0,0,1,0,1
3.939,19,7,2021,19/07/2021,1,0,1,1,1,1,1,0,1,1,0,0,1
3.956,20,7,2021,20/07/2021,2,1,1,0,0,1,0,1,1,1,0,0,0
3.954,21,7,2021,21/07/2021,3,1,0,1,0,1,1,1,0,1,1,0,1
3.944,22,7,2021,22/07/2021,4,1,1,1,1,0,0,0,1,0,1,1,0
3.929,23,7,2021,23/07/2021,5,0,0,1,1,0,0,0,1,1,1,1,0
3.915,26,7,2021,26/07/2021,1,0,0,0,1,1,1,0,1,0,1,0,1
3.924,27,7,2021,27/07/2021,2,0,1,1,0,0,0,1,1,1,0,0,1
3.924,28,7,2021,28/07/2021,3,1,0,1,1,0,1,0,1,1,0,1,0
3.924,29,7,2021,29/07/2021,4,0,1,0,0,0,0,0,0,0,0,0,1
4.044,30,7,2021,30/07/2021,5,1,0,0,0,0,0,1,1,0,0,1,0
4.061,2,8,2021,02/08/2021,1,1,1,0,1,1,0,0,1,1,1,1,1
4.081,3,8,2021,03/08/2021,2,1,1,1,0,0,1,1,0,1,1,0,0
4.084,4,8,2021,04/08/2021,3,1,1,0,1,1,0,0,1,1,1,0,1
4.074,5,8,2021,05/08/2021,4,0,0,0,1,1,0,0,1,1,0,0,0
4.09,6,8,2021,06/08/2021,5,1,1,0,0,1,1,1,1,0,0,1,1
4.106,9,8,2021,09/08/2021,1,0,0,0,1,0,1,0,0,0,1,0,0
4.069,10,8,2021,10/08/2021,2,0,1,1,0,0,0,1,0,1,0,1,1
4.088,11,8,2021,11/08/2021,3,1,0,0,0,0,0,1,1,1,0,0,1
4.1,12,8,2021,12/08/2021,4,0,0,0,0,1,0,1,0,1,0,0,0
4.081,13,8,2021,13/08/2021,5,1,1,0,0,0,0,1,1,1,0,0,0
4.079,16,8,2021,16/08/2021,1,1,1,1,0,0,0,0,0,1,1,1,0
4.089,17,8,2021,17/08/2021,2,1,0,0,1,0,1,1,1,1,1,0,0
4.095,18,8,2021,18/08/2021,3,1,0,1,0,0,0,1,1,0,0,0,1
4.111,19,8,2021,19/08/2021,4,1,0,0,0,1,0,1,1,0,1,1,1
4.115,20,8,2021,20/08/2021,5,1,0,0,0,1,1,1,1,0,0,1,1
4.111,23,8,2021,23/08/2021,1,0,1,0,1,1,1,0,0,0,0,0,1
4.095,24,8,2021,24/08/2021,2,0,0,0,1,0,1,1,1,1,0,1,0
4.099,25,8,2021,25/08/2021,3,0,0,1,0,0,0,0,1,1,1,0,0
4.098,26,8,2021,26/08/2021,4,1,0,1,1,0,0,1,1,1,0,0,0
4.078,27,8,2021,27/08/2021,5,1,1,1,0,1,1,0,1,1,0,1,0
4.078,30,8,2021,30/08/2021,1,1,1,0,0,0,1,0,1,0,1,0,0
4.086,31,8,2021,31/08/2021,2,0,1,1,1,1,1,1,0,0,1,0,1
4.087,1,9,2021,01/09/2021,3,0,0,1,1,1,0,1,1,1,0,1,1
4.099,2,9,2021,02/09/2021,4,0,1,1,0,1,1,1,1,1,0,1,0
4.097,3,9,2021,03/09/2021,5,0,1,1,1,0,0,0,1,1,0,0,0
4.105,6,9,2021,06/09/2021,1,0,0,0,1,1,1,0,1,0,0,1,1
4.105,7,9,2021,07/09/2021,2,1,1,0,0,1,0,0,1,1,0,1,1
4.092,8,9,2021,08/09/2021,3,0,0,1,1,1,1,1,1,1,0,0,0
4.101,9,9,2021,09/09/2021,4,0,0,1,0,0,0,1,1,0,1,0,1
4.102,10,9,2021,10/09/2021,5,1,1,1,0,0,0,1,1,1,1,1,0
4.108,13,9,2021,13/09/2021,1,0,1,1,1,0,1,0,0,0,0,0,0
4.105,14,9,2021,14/09/2021,2,1,0,0,0,1,1,1,1,0,0,0,0
4.109,15,9,2021,15/09/2021,3,0,0,0,0,1,0,1,0,1,0,1,0
4.114,16,9,2021,16/09/2021,4,0,0,0,1,1,0,1,1,0,0,0,0
4.113,17,9,2021,17/09/2021,5,0,1,1,0,0,1,0,0,1,0,0,1
4.12,20,9,2021,20/09/2021,1,0,1,1,0,1,0,1,1,0,1,1,1
4.117,21,9,2021,21/09/2021,2,0,0,0,0,0,0,1,1,0,0,0,0
4.113,22,9,2021,22/09/2021,3,1,0,1,0,0,0,1,1,0,1,0,0
4.114,23,9,2021,23/09/2021,4,1,0,0,1,0,1,0,0,0,1,1,1
4.111,24,9,2021,24/09/2021,5,0,0,1,1,0,1,0,1,1,0,0,1
4.127,27,9,2021,27/09/2021,1,0,0,1,1,0,0,0,1,1,0,0,0
4.129,28,9,2021,28/09/2021,2,0,1,0,0,0,1,1,0,0,0,0,0
4.13,29,9,2021,29/09/2021,3,0,1,0,0,0,0,0,1,0,1,0,1
4.136,30,9,2021,30/09/2021,4,0,0,0,1,0,1,0,1,1,1,0,0
4.134,1,10,2021,01/10/2021,5,0,0,1,1,0,0,1,0,1,1,1,0
4.136,4,10,2021,04/10/2021,1,1,0,0,0,1,1,1,0,0,0,0,0
4.133,5,10,2021,05/10/2021,2,1,0,0,0,1,0,0,1,0,0,1,0
4.135,6,10,2021,06/10/2021,3,0,0,0,1,0,1,0,0,1,0,0,1
4.109,7,10,2021,07/10/2021,4,1,0,0,0,0,0,0,1,1,1,0,0
4.109,8,10,2021,08/10/2021,5,1,1,1,0,0,0,0,1,1,1,1,1
4.08,11,10,2021,11/10/2021,1,0,1,1,0,1,1,1,1,1,0,0,0
4.067,12,10,2021,12/10/2021,2,0,1,0,0,1,1,1,0,1,0,1,1
4.002,13,10,2021,13/10/2021,3,0,1,1,0,1,0,0,0,1,0,0,1
3.95,14,10,2021,14/10/2021,4,0,1,0,1,1,1,1,1,1,0,0,0
3.938,15,10,2021,15/10/2021,5,0,1,1,1,0,1,1,0,0,1,0,0
3.951,18,10,2021,18/10/2021,1,1,0,0,1,1,1,0,1,1,1,0,1
3.949,19,10,2021,19/10/2021,2,0,0,1,1,1,0,0,0,0,0,1,1
3.947,20,10,2021,20/10/2021,3,1,0,1,0,0,0,1,1,0,0,1,0
3.953,21,10,2021,21/10/2021,4,0,0,1,1,0,0,1,1,1,1,1,0
3.964,22,10,2021,22/10/2021,5,0,0,1,0,1,1,0,0,1,1,0,0
3.973,25,10,2021,25/10/2021,1,1,1,1,0,1,1,1,1,1,1,0,1
3.992,26,10,2021,26/10/2021,2,0,0,1,0,0,0,0,1,0,0,0,1
3.989,27,10,2021,27/10/2021,3,1,0,0,0,1,0,0,0,0,0,1,0
3.98,28,10,2021,28/10/2021,4,1,1,0,1,1,0,0,0,0,0,1,1
3.992,29,10,2021,29/10/2021,5,1,1,1,0,1,1,0,1,0,0,0,0
3.992,1,11,2021,01/11/2021,1,1,0,1,1,0,0,0,0,1,0,0,0
4.012,2,11,2021,02/11/2021,2,0,1,1,0,0,0,1,0,1,0,0,1
4.014,3,11,2021,03/11/2021,3,1,1,0,0,1,0,1,0,1,1,0,0
4.013,4,11,2021,04/11/2021,4,1,1,1,1,1,1,1,1,1,0,1,0
4.017,5,11,2021,05/11/2021,5,0,0,0,0,0,0,1,0,0,0,0,1
4.016,8,11,2021,08/11/2021,1,1,0,1,1,1,1,1,0,1,1,1,0
4.018,9,11,2021,09/11/2021,2,1,0,1,0,1,1,1,0,1,1,0,0
4.025,10,11,2021,10/11/2021,3,0,0,0,1,0,1,0,0,1,1,0,0
4.025,11,11,2021,11/11/2021,4,0,1,1,1,0,1,0,1,1,0,1,0
4.026,12,11,2021,12/11/2021,5,0,1,1,1,1,1,0,1,0,1,0,1
4.013,15,11,2021,15/11/2021,1,1,0,1,0,0,1,1,0,1,0,0,0
4.004,16,11,2021,16/11/2021,2,1,0,0,1,0,1,0,0,0,0,1,0
4.007,17,11,2021,17/11/2021,3,1,0,1,0,1,0,1,0,1,0,1,1
4.02,18,11,2021,18/11/2021,4,1,0,1,1,0,1,0,1,1,1,1,1
4.026,19,11,2021,19/11/2021,5,0,0,0,1,0,0,0,0,1,0,1,1
4.023,22,11,2021,22/11/2021,1,0,1,1,0,1,1,1,0,1,1,1,0
4.011,23,11,2021,23/11/2021,2,0,1,0,1,1,1,0,0,0,1,1,0
4.023,24,11,2021,24/11/2021,3,1,1,1,0,1,0,1,0,1,0,1,1
4.031,25,11,2021,25/11/2021,4,1,1,0,0,1,1,1,0,0,0,1,0
4.041,26,11,2021,26/11/2021,5,0,0,0,1,0,0,0,1,0,0,0,0
4.059,29,11,2021,29/11/2021,1,1,0,0,0,0,0,0,1,1,0,1,1
4.066,30,11,2021,30/11/2021,2,0,0,0,0,1,1,0,1,1,0,0,1
4.071,1,12,2021,01/12/2021,3,1,1,1,0,1,1,1,1,0,1,1,1
4.075,2,12,2021,02/12/2021,4,1,1,0,0,1,1,1,0,0,0,0,0
4.078,3,12,2021,03/12/2021,5,1,1,0,1,1,1,0,1,1,0,1,0
4.085,6,12,2021,06/12/2021,1,1,0,0,1,1,1,1,0,1,0,1,1
4.08,7,12,2021,07/12/2021,2,1,1,1,0,1,1,0,1,1,0,1,0
4.08,8,12,2021,08/12/2021,3,0,1,1,1,0,0,1,0,1,1,1,0
4.085,9,12,2021,09/12/2021,4,1,0,0,1,1,0,0,1,0,0,0,0
4.076,10,12,2021,10/12/2021,5,0,1,1,1,0,0,1,1,1,0,0,0
4.067,13,12,2021,13/12/2021,1,0,1,1,0,1,0,1,1,1,1,0,0
4.06,14,12,2021,14/12/2021,2,1,1,1,1,0,1,1,0,1,1,0,0
4.058,15,12,2021,15/12/2021,3,1,0,0,1,1,0,1,0,1,0,1,0
4.04,16,12,2021,16/12/2021,4,0,1,0,1,1,1,1,0,0,0,1,1
4.043,17,12,2021,17/12/2021,5,0,0,0,0,0,1,1,1,1,0,0,0
4.049,20,12,2021,20/12/2021,1,1,1,0,1,0,1,1,1,1,0,0,0
4.055,21,12,2021,21/12/2021,2,0,1,1,1,0,1,1,1,1,0,1,1
4.05,22,12,2021,22/12/2021,3,0,1,0,0,0,1,0,0,1,1,1,1
4.027,23,12,2021,23/12/2021,4,1,1,0,0,0,1,1,0,1,1,0,1
4.018,24,12,2021,24/12/2021,5,1,0,1,0,0,1,1,0,1,0,0,1
3.991,27,12,2021,27/12/2021,1,1,0,0,0,0,1,0,0,1,0,0,0
3.958,28,12,2021,28/12/2021,2,1,0,0,1,0,1,1,0,0,1,1,0
3.976,29,12,2021,29/12/2021,3,0,1,1,0,0,1,0,0,0,1,0,0
3.991,30,12,2021,30/12/2021,4,0,1,0,1,1,0,1,1,0,0,0,0
3.998,31,12,2021,31/12/2021,5,1,1,0,0,1,1,1,0,0,1,1,0
3.995,3,1,2022,03/01/2022,1,0,1,0,0,1,1,0,1,1,1,1,1
3.968,4,1,2022,04/01/2022,2,0,0,0,1,1,0,0,0,1,0,1,0
3.965,5,1,2022,05/01/2022,3,1,1,1,1,1,0,0,1,1,1,0,1
3.973,6,1,2022,06/01/2022,4,0,1,0,0,0,1,1,0,0,1,1,1
3.955,7,1,2022,07/01/2022,5,0,1,0,1,1,1,0,1,1,0,0,0
3.933,10,1,2022,10/01/2022,1,1,0,1,0,1,1,1,0,0,1,0,1
3.925,11,1,2022,11/01/2022,2,0,1,0,1,0,1,1,0,1,0,0,1
3.901,12,1,2022,12/01/2022,3,1,1,1,0,0,0,0,1,1,0,0,0
3.9,13,1,2022,13/01/2022,4,1,1,1,1,1,0,1,0,0,0,0,0
3.887,14,1,2022,14/01/2022,5,0,0,1,0,0,1,0,1,0,0,0,1
3.869,17,1,2022,17/01/2022,1,1,1,1,0,0,1,0,1,1,0,0,0
3.856,18,1,2022,18/01/2022,2,0,0,1,0,1,0,1,0,0,1,0,1
3.866,19,1,2022,19/01/2022,3,0,0,0,1,1,0,1,1,0,0,1,1
3.859,20,1,2022,20/01/2022,4,1,1,0,1,0,0,1,0,0,0,0,1
3.834,21,1,2022,21/01/2022,5,0,1,1,0,1,0,0,0,0,1,0,0
3.842,24,1,2022,24/01/2022,1,1,0,1,1,0,0,1,1,0,0,1,0
3.852,25,1,2022,25/01/2022,2,1,0,0,0,1,1,0,1,1,1,0,0
3.849,26,1,2022,26/01/2022,3,0,1,1,0,0,1,0,0,0,0,0,0
3.839,27,1,2022,27/01/2022,4,0,0,0,1,1,1,1,0,0,1,1,0
3.849,28,1,2022,28/01/2022,5,0,1,1,0,0,0,1,1,0,1,1,1
3.846,31,1,2022,31/01/2022,1,1,1,1,1,0,1,1,1,1,1,0,0
3.878,1,2,2022,01/02/2022,2,0,0,1,1,0,1,0,0,1,0,1,1
3.86,2,2,2022,02/02/2022,3,1,1,1,0,1,1,0,0,0,1,0,1
3.863,3,2,2022,03/02/2022,4,0,1,0,0,0,0,1,0,1,1,0,0
3.873,4,2,2022,04/02/2022,5,1,0,1,1,0,0,1,0,0,1,0,0
3.848,7,2,2022,07/02/2022,1,1,0,1,1,0,1,1,1,0,1,1,1
3.845,8,2,2022,08/02/2022,2,1,1,0,0,1,1,0,1,0,1,0,0
3.834,9,2,2022,09/02/2022,3,0,0,1,0,1,0,0,1,1,0,1,0
3.767,10,2,2022,10/02/2022,4,0,0,0,1,0,1,1,0,0,0,1,0
3.758,11,2,2022,11/02/2022,5,0,1,0,0,1,0,0,0,0,1,1,0
3.789,14,2,2022,14/02/2022,1,0,0,0,1,1,0,0,0,0,1,1,0
3.806,15,2,2022,15/02/2022,2,0,0,0,0,1,0,1,1,0,0,0,1
3.785,16,2,2022,16/02/2022,3,0,0,1,0,0,1,1,1,0,1,0,0
3.75,17,2,2022,17/02/2022,4,1,1,0,0,1,0,1,0,0,0,1,0
3.726,18,2,2022,18/02/2022,5,1,1,0,0,0,0,0,1,0,0,1,1
3.752,21,2,2022,21/02/2022,1,0,0,1,0,0,1,1,1,1,0,1,0
3.745,22,2,2022,22/02/2022,2,1,1,0,1,1,0,1,0,0,0,1,1
3.715,23,2,2022,23/02/2022,3,0,1,0,1,1,1,1,0,0,0,0,1
3.788,24,2,2022,24/02/2022,4,1,0,1,0,1,1,1,0,1,0,0,1
3.763,25,2,2022,25/02/2022,5,1,0,0,0,1,1,0,0,1,1,1,1
3.759,28,2,2022,28/02/2022,1,0,0,1,1,1,0,1,0,1,0,0,0
3.791,1,3,2022,01/03/2022,2,0,1,0,1,0,0,0,1,0,1,1,1
3.77,2,3,2022,02/03/2022,3,1,1,0,1,1,1,1,1,1,0,1,0
3.735,3,3,2022,03/03/2022,4,1,1,0,0,0,1,1,1,0,1,1,1
3.76,4,3,2022,04/03/2022,5,0,1,0,1,1,1,0,1,1,0,0,1
3.751,7,3,2022,07/03/2022,1,1,1,0,0,1,1,0,0,0,1,0,1
3.736,8,3,2022,08/03/2022,2,1,0,1,0,0,0,1,0,0,0,1,1
3.718,9,3,2022,09/03/2022,3,0,1,1,1,0,0,0,1,0,1,0,0
3.721,10,3,2022,10/03/2022,4,0,0,0,1,1,1,0,0,0,1,0,0
3.698,11,3,2022,11/03/2022,5,1,0,0,0,1,0,0,1,1,1,1,0
3.715,14,3,2022,14/03/2022,1,0,1,1,1,0,0,0,1,1,1,1,1
3.735,15,3,2022,15/03/2022,2,0,0,1,1,0,1,0,0,0,0,1,0
3.729,16,3,2022,16/03/2022,3,0,1,1,1,1,0,1,0,0,0,1,0
3.736,17,3,2022,17/03/2022,4,1,0,1,1,0,0,0,0,0,1,0,0
